ticker,name,exchange,yf_symbol
800297.BO,SOVEREIGN GOLD BOND 2019-20 SE,BSE,SGBAUG27.BO
800314.BO,Sovereign Gold Bonds 2019-20 S,BSE,SGBFEB28IX.BO
800318.BO,Sovereign Gold Bonds 2020-21 S,BSE,SGBAPR28I.BO
800320.BO,Sovereign Gold Bonds 2020-21 S,BSE,SGBMAY28.BO
800324.BO,Sovereign Gold Bond 2020-21 IV,BSE,SGBJUL28IV.BO
800326.BO,68GOI2060,BSE,68GS2060.BO
800327.BO,Sovereign Gold Bonds 2020-21 S,BSE,SGBSEP28VI.BO
800328.BO,Sovereign Gold Bonds 2020-21 S,BSE,SGBOC28VII.BO
800329.BO,Sovereign Gold Bonds 2020-21 S,BSE,SGBN28VIII.BO
800331.BO,SGB 2020-21 Series IX,BSE,SGBJAN29IX.BO
800333.BO,SGB 2020-21 SERIES XI,BSE,SGBFEB29XI.BO
800340.BO,SGB 2021-22 Series I,BSE,SGBMAY29I.BO
800367.BO,Sovereign Gold Bond Series IV,BSE,SGBJUL29IV.BO
800385.BO,Sovereign Gold Bonds 2021-22 S,BSE,SGBAUG29V.BO
800386.BO,Sovereign Gold Bonds 2021-22 S,BSE,SGBSEP29VI.BO
800432.BO,667GOI2035,BSE,667GS2035.BO
800435.BO,699GOI2051,BSE,699GS2051.BO
800436.BO,695GOI2061,BSE,695GS2061.BO
800437.BO,Sovereign Gold Bonds 2021-22 S,BSE,SGBD29VIII.BO
800439.BO,Sovereign Gold Bonds 2021-22 S,BSE,SGBMAR30X.BO
800441.BO,754GOI2036,BSE,754GS2036.BO
800442.BO,738GOI2027,BSE,738GS2027.BO
800452.BO,736GOI2052,BSE,736GS2052.BO
800488.BO,Sovereign Gold Bonds 2022-23 S,BSE,SGBAUG30.BO
800489.BO,74GOI2062,BSE,74GS2062.BO
800500.BO,GS19SEP2028,BSE,GS19SEP2028.BO
800573.BO,Soverign Gold Bond 2022-23 Sr,BSE,SGBDE30III.BO
800575.BO,Sovereign Gold Bond 2022-23 Sr,BSE,SGBMAR31IV.BO
800576.BO,726GOI2033,BSE,726GS2033.BO
800580.BO,Sovereign Gold Bonds 2023-24 S,BSE,SGBJUN31I.BO
800581.BO,706GS28M23,BSE,706GS2028.BO
800588.BO,725GOI2063,BSE,725GS2063.BO
800596.BO,Sovereign Gold Bonds 2023-24 S,BSE,SGBSEP31II.BO
800597.BO,746GOI2073,BSE,746GS2073.BO
800599.BO,718GS2033,BSE,718GS2033.BO
800603.BO,Sovereign Gold Bonds 2023-24 S,BSE,SGBDE31III.BO
800605.BO,Sovereign Gold Bonds 2023-24 S,BSE,SGBFEB32IV.BO
804879.BO,182TB220824,BSE,182D220824.BO
804885.BO,182TB050924,BSE,182D050924.BO
804923.BO,91TB05924,BSE,91TB05924.BO
804930.BO,182TB191224,BSE,182TB191224.BO
804932.BO,91TB26924,BSE,91TB26924.BO
804935.BO,91TB31024,BSE,91TB31024.BO
810853.BO,789MAHSDL32,BSE,789MH32.BO
810857.BO,804APSDL42,BSE,804AP42.BO
810969.BO,770MHSDL34,BSE,77MH34.BO
890192.BO,INDIABULLS HOUSING FINANCE LIM,BSE,IBULPP.BO
890197.BO,Yarn Syndicate Ltd.,BSE,YARNPP.BO
890200.BO,Iykot Hitech Toolroom Ltd,BSE,IYKOTPP.BO
890201.BO,Savani Financials Ltd.,BSE,SAVFIPP.BO
890203.BO,VSF Projects Limited,BSE,VSFPROJPP.BO
935383.BO,NTPC-8.49%-25-03-2025-NCD,BSE,849NTPC25.BO
935510.BO,PFC-7.52%-2B-17-10-30-BOND,BSE,752PFCL30.BO
935540.BO,REC-7.14%-5-11-25-S-1B-NCD,BSE,714REC25.BO
935584.BO,NHAI-7.6%-11-1-31-TAXFREENCD,BSE,76NHAI31.BO
935666.BO,NHAI-7.69%-9-3-31-TAXFREENCD,BSE,769NHAI31.BO
935672.BO,HUDCO-7.29%-15-3-26-TAXFREENCD,BSE,729HUDCO26.BO
935674.BO,HUDCO-7.69%-15-3-31-TAXFREENCD,BSE,769HUDCO31.BO
935690.BO,NABARD-7.64%-23-3-31-NCDS,BSE,764NABAR31.BO
