ticker,name,sector,price,market_cap,pe,pb,roe_pct,de,eps,earnings_yield,dividend_yield_pct,profit_margin,rev_growth,ni_growth,debt_growth,years_of_data,revenue_y0,revenue_y1,revenue_y2,revenue_y3,net_income_y0,net_income_y1,net_income_y2,net_income_y3,total_debt_y0,total_debt_y1,total_debt_y2,total_debt_y3,equity_y0,equity_y1,equity_y2,equity_y3,roe_y0,roe_y1,roe_y2,roe_y3,de_y0,de_y1,de_y2,de_y3,cash_conversion,earnings_spike,non_op_pct,quality_pass,graham_pass,greenblatt_pass,dorsey_pass,trajectory_pass,score,updated_date
AARTIDRUGS.NS,Aarti Drugs Limited,Healthcare,370.0,33769900032.0,17.313992,2.1791883,13.36,37.221,21.37,5.78,54.0,0.07598,7.47,15.91,-6.25,5,25653100000.0,23870300000.0,25088708000.0,27055678000.0,1949200000.0,1681600000.0,1714182000.0,1663088000.0,5766400000.0,6150707000.0,5642800000.0,6089145000.0,15488600000.0,13689985000.0,12815485000.0,11924347000.0,12.58,12.28,13.38,13.95,37.23,44.93,44.03,51.06,1.3,1.15,-24.27,True,False,False,False,True,1,2026-06-22
AARTIIND.NS,Aarti Industries Limited,Basic Materials,485.0,175884304384.0,42.064182,2.9440153,7.25,83.392,11.53,2.38,21.0,0.05057,13.99,26.59,29.06,5,82860000000.0,72690000000.0,61916900000.0,64921600000.0,4190000000.0,3310000000.0,4164600000.0,5452300000.0,49660000000.0,38477900000.0,36226700000.0,29073100000.0,59550000000.0,56051200000.0,52897700000.0,49200800000.0,7.04,5.91,7.87,11.08,83.39,68.65,68.48,59.09,1.86,1.12,-61.58,True,False,False,False,False,0,2026-06-22
AARTIPHARM.NS,Aarti Pharmalabs Limited,Healthcare,690.0,62553849856.0,35.881435,2.9452567,8.49,37.359,19.23,2.79,58.0,0.096020006,-13.98,-35.86,79.26,5,18194425000.0,21150745000.0,18155052000.0,19360045000.0,1747073000.0,2724048000.0,2169021000.0,1934934000.0,7543613000.0,4208179000.0,2852540000.0,2153128000.0,21246047000.0,19899064000.0,17570392000.0,15584866000.0,8.22,13.69,12.34,12.42,35.51,21.15,16.23,13.82,1.5,0.71,-70.62,True,False,False,False,False,0,2026-06-22
AARTISURF.NS,Aarti Surfactants Limited,Basic Materials,388.5,3290946560.0,26.646091,1.3412138,5.17,42.536,14.58,3.75,26.0,0.014359999,30.35,-15.14,18.3,5,8591292000.0,6590854000.0,5856154000.0,5972476000.0,123421000.0,145447000.0,213270000.0,127045000.0,1041826000.0,880685000.0,776096000.0,1282616000.0,2449259000.0,2326248000.0,2181097000.0,1680276000.0,5.04,6.25,9.78,7.56,42.54,37.86,35.58,76.33,6.21,0.69,-136.55,True,False,False,False,True,1,2026-06-22
AARVI.NS,Aarvi Encon Limited,Industrials,142.45,2109784192.0,12.082273,1.4829428,13.18,18.792,11.79,8.28,141.0,0.02711,27.32,75.42,-0.31,5,6498518000.0,5103890000.0,3997643000.0,4299906000.0,176205000.0,100445000.0,113436000.0,145115000.0,266970000.0,267812000.0,97510000.0,34030000.0,1420685000.0,1253234000.0,1167008000.0,1080596000.0,12.4,8.01,9.72,13.43,18.79,21.37,8.36,3.15,0.46,1.65,-18.72,False,True,False,False,True,2,2026-06-22
AAVAS.NS,Aavas Financiers Limited,Financial Services,1475.0,116949483520.0,17.959333,2.3126662,13.92,310.553,82.13,5.57,,0.42080003,12.59,14.07,12.7,5,23927492000.0,21252141000.0,16799835000.0,13555177000.0,6548813000.0,5741082000.0,4906942000.0,4296438000.0,156855708000.0,139184758000.0,124119192000.0,98872786000.0,50508455000.0,43608323000.0,37733152000.0,32696600000.0,12.97,13.17,13.0,13.14,310.55,319.17,328.94,302.39,-2.12,1.23,11.12,False,False,False,False,False,0,2026-06-22
ABAN.NS,Aban Offshore Limited,Energy,14.59,851550080.0,,-0.0031681738,,,-135.47,,,-1.85485,19.01,-32.51,2.54,4,4756550000.0,3996650000.0,3967270000.0,5983390000.0,-8893920000.0,-13178410000.0,-10907470000.0,-21770780000.0,156971950000.0,153078740000.0,151348410000.0,152486930000.0,-254019960000.0,-238719190000.0,-222967710000.0,-195124800000.0,,,,,,,,,,,,True,False,False,False,False,0,2026-06-22
ABANSENT.NS,ABans Enterprises Limited,,27.85,,,0.8974028,1.88,74.518,,,,0.00029,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,0,2026-06-22
ABB.NS,ABB India Limited,Industrials,7234.0,1532945104896.0,98.82514,19.562878,,1.082,73.2,1.01,54.0,0.22257,8.09,-10.87,63.49,5,130653200000.0,120876700000.0,103666800000.0,84984100000.0,16682600000.0,18716400000.0,12420500000.0,10162300000.0,848200000.0,518800000.0,489800000.0,330900000.0,78359900000.0,70754000000.0,59446000000.0,49394100000.0,21.29,26.45,20.89,20.57,1.08,0.73,0.82,0.67,0.73,1.07,-12.43,True,False,False,False,True,1,2026-06-22
ABBOTINDIA.NS,Abbott India Limited,Healthcare,26255.0,557900431360.0,35.896908,11.686106,34.46,3.602,731.4,2.79,200.0,0.22399001,8.11,9.73,-12.55,5,69290500000.0,64091500000.0,58471900000.0,53467300000.0,15520200000.0,14144400000.0,12012200000.0,9494100000.0,1719900000.0,1966700000.0,832300000.0,1131700000.0,47741900000.0,42331500000.0,36988900000.0,31885400000.0,32.51,33.41,32.48,29.78,3.6,4.65,2.25,3.55,0.85,1.19,-17.02,True,False,False,True,True,2,2026-06-22
ABCAPITAL.NS,Aditya Birla Capital Limited,Financial Services,373.4,978999967744.0,26.203508,2.841856,11.18,491.748,14.25,3.82,,0.116450004,12.15,12.97,28.43,5,438407700000.0,390919400000.0,406273700000.0,285782800000.0,37644900000.0,33323200000.0,33349800000.0,47957700000.0,1795377500000.0,1397980100000.0,1101283400000.0,847263000000.0,344231100000.0,303887200000.0,268172600000.0,203107500000.0,10.94,10.97,12.44,23.61,521.56,460.03,410.66,417.15,-9.71,1.13,-348.76,False,False,False,False,False,0,2026-06-22
ABCOTS.NS,A B COTSPIN INDIA LIMITED,Consumer Cyclical,238.1,5229538304.0,39.949665,3.6033173,9.87,95.828,5.96,2.5,,0.04359,0.24,27.57,-11.44,5,2988821000.0,2981761000.0,2520353000.0,1681125000.0,130281000.0,102125000.0,66984000.0,19330000.0,1468245000.0,1657855000.0,1216675000.0,980932000.0,1532160000.0,1107564000.0,684638000.0,425784000.0,8.5,9.22,9.78,4.54,95.83,149.68,177.71,230.38,2.65,1.54,-97.09,True,False,False,False,True,1,2026-06-22
ABDL.NS,ALLIED BLEND N DISTILS L,Consumer Defensive,633.5,177196384256.0,77.82555,10.692885,13.55,68.251,8.14,1.28,86.0,0.0582,10.98,17.17,27.1,5,37110860000.0,33438748000.0,31776414000.0,29957895000.0,2283221000.0,1948640000.0,18289000.0,16001000.0,11505279000.0,9052468000.0,8347434000.0,7926488000.0,16626666000.0,15428555000.0,4069282000.0,4061031000.0,13.73,12.63,0.45,0.39,69.2,58.67,205.13,195.18,1.59,2.32,-103.98,True,False,False,False,False,0,2026-06-22
ABFRL.NS,Aditya Birla Fashion and Retail Limited,Consumer Cyclical,60.83,74016563200.0,,1.2672125,-12.69,98.822,-6.38,,,-0.094890006,11.18,106.45,23.38,5,81769200000.0,73547300000.0,63853200000.0,123628700000.0,-7758900000.0,-3758200000.0,-6280200000.0,-360000000.0,61891100000.0,50162400000.0,94502900000.0,65723500000.0,58390600000.0,68121700000.0,40223800000.0,33432900000.0,-13.29,-5.52,-15.61,-1.08,105.99,73.64,234.94,196.58,,,,True,False,False,False,False,0,2026-06-22
ABINFRA.NS,A B INFRABUILD LIMITED,Industrials,10.45,6675348992.0,34.833332,4.0948277,13.83,68.314,0.3,2.87,5.0,0.07549,23.08,19.97,2.8,5,2562071000.0,2081688000.0,1838101000.0,1230885000.0,193413000.0,161216000.0,114175000.0,75377000.0,882487000.0,858459000.0,411022000.0,323096000.0,1692842000.0,1103782000.0,815463000.0,353209000.0,11.43,14.61,14.0,21.34,52.13,77.77,50.4,91.47,-2.65,1.4,-71.07,False,False,False,False,False,0,2026-06-22
ABLBL.NS,ADITYA BIRLA LIFES BRAN L,Consumer Cyclical,97.79,118779469824.0,69.354614,8.38967,12.72,213.719,1.41,1.44,51.0,0.02037,7.23,187.0,,2,83958100000.0,78299600000.0,,,1710500000.0,596000000.0,,,30181000000.0,,,,14121800000.0,,,,12.11,,,,213.72,,,,7.13,2.87,-1365.04,True,False,False,False,False,0,2026-06-22
ABMINTLLTD.NS,ABM International Limited,Basic Materials,41.49,390337920.0,,3.2041085,-17.19,72.831,-4.58,,,-0.03946,-14.36,-60.05,45.81,4,801932000.0,936437000.0,853700000.0,1269854000.0,-13644000.0,-34155000.0,-66990000.0,13718000.0,146508000.0,100482000.0,0.0,0.0,135279000.0,148539000.0,181943000.0,245107000.0,-10.09,-22.99,-36.82,5.6,108.3,67.65,,,,,,True,False,False,False,False,0,2026-06-22
ABMKNO.NS,ABM Knowledgeware Limited,,218.0,,,1.4798422,4.18,,,,,0.09132,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,0,2026-06-22
ABREL.NS,Aditya Birla Real Estate Limited,Real Estate,1292.0,142866563072.0,,3.861604,-8.91,152.371,-29.56,,16.0,-0.2535,-66.45,-36.0,12.81,5,4037700000.0,12033700000.0,10903200000.0,37919500000.0,-1032200000.0,-1612800000.0,505300000.0,2718800000.0,56364900000.0,49965400000.0,25016900000.0,10593100000.0,37008200000.0,38402600000.0,39791400000.0,38868400000.0,-2.79,-4.2,1.27,6.99,152.3,130.11,62.87,27.25,,-2.04,,True,False,False,False,False,0,2026-06-22
ABSLAMC.NS,Aditya Birla Sun Life AMC Limited,Financial Services,1178.0,340681719808.0,35.007427,8.416029,25.1,1.577,33.65,2.86,203.0,0.47345,9.51,4.78,-6.36,5,18450300000.0,16847800000.0,13531900000.0,12266100000.0,9750700000.0,9306000000.0,7803600000.0,5963800000.0,637300000.0,680600000.0,790900000.0,480300000.0,40416600000.0,37268700000.0,31688800000.0,25169900000.0,24.13,24.97,24.63,23.69,1.58,1.83,2.5,1.91,0.83,1.14,-8.6,True,False,False,True,True,2,2026-06-22
ACC.NS,ACC Limited,Basic Materials,1346.0,252761653248.0,11.8579855,1.2299515,10.93,2.085,113.51,8.43,56.0,0.082959995,20.24,-11.03,-0.21,5,250453900000.0,208297300000.0,195735800000.0,174192700000.0,21370700000.0,24021200000.0,23349200000.0,6494400000.0,5397700000.0,5409300000.0,3548500000.0,1318100000.0,205505400000.0,185548400000.0,163282200000.0,138860400000.0,10.4,12.95,14.3,4.68,2.63,2.92,2.17,0.95,-0.64,0.9,14.88,False,True,False,False,True,2,2026-06-22
ACCELYA.NS,Accelya Solutions India Limited,Technology,1128.0,16836822016.0,15.629764,6.405488,,33.047,72.17,6.4,798.0,0.18417,3.46,37.47,85.42,5,5284914000.0,5107945000.0,4693627000.0,3683981000.0,1290159000.0,938480000.0,1267236000.0,761877000.0,620263000.0,334510000.0,146353000.0,249643000.0,2776759000.0,2828585000.0,2700358000.0,2626898000.0,46.46,33.18,46.93,29.0,22.34,11.83,5.42,9.5,1.12,1.17,-28.95,True,False,False,False,True,1,2026-06-22
ACCURACY.NS,Accuracy Shipping Limited,Industrials,5.56,837113600.0,21.384617,0.60824853,3.19,124.622,0.26,4.68,,0.0058399998,-29.12,-15.22,12.15,5,6705750000.0,9460630000.0,7083270000.0,8773400000.0,39440000.0,46520000.0,4970000.0,82190000.0,1520370000.0,1355670000.0,1148820000.0,1089710000.0,1247080000.0,1207890000.0,1161370000.0,1156400000.0,3.16,3.85,0.43,7.11,121.91,112.23,98.92,94.23,6.3,1.53,-328.25,True,False,False,False,False,0,2026-06-22
ACE.NS,Action Construction Equipment Limited,Industrials,975.6,116115988480.0,28.010334,5.7731905,22.89,0.393,34.83,3.57,20.0,0.12652999,-1.4,1.43,-51.94,5,32804400000.0,33270500000.0,29096801000.0,21574097000.0,4150900000.0,4092200000.0,3281611000.0,1715994000.0,79000000.0,164367000.0,44625000.0,74482000.0,20109900000.0,16147255000.0,12298410000.0,9185589000.0,20.64,25.34,26.68,18.68,0.39,1.02,0.36,0.81,1.01,1.13,-15.55,True,False,False,True,True,2,2026-06-22
ACEINTEG.NS,Ace Integrated Solutions Limited,Industrials,21.0,214200000.0,,1.7825311,-5.55,0.479,-2.0,,,-1.17284,-6.46,-480.49,-30.0,4,85500000.0,91400000.0,69100000.0,87400000.0,-15600000.0,4100000.0,4700000.0,9900000.0,1400000.0,2000000.0,2500000.0,20300000.0,175400000.0,190300000.0,184500000.0,179600000.0,-8.89,2.15,2.55,5.51,0.8,1.05,1.36,11.3,,-3.55,,True,False,False,False,False,0,2026-06-22
ACI.NS,Archean Chemical Industries Limited,Basic Materials,525.0,64815656960.0,60.623558,3.350693,5.55,24.128,8.66,1.65,47.0,0.098850004,3.66,-34.1,98.82,5,10774330000.0,10394407000.0,13039527000.0,14395738000.0,1068594000.0,1621487000.0,3189775000.0,3825592000.0,4663793000.0,2345752000.0,978225000.0,693853000.0,19343897000.0,18640132000.0,17015505000.0,14310198000.0,5.52,8.7,18.75,26.73,24.11,12.58,5.75,4.85,1.31,0.44,-37.11,True,False,False,False,True,1,2026-06-22
ACL.NS,Andhra Cements Limited,Basic Materials,53.9,4968078848.0,,6.152968,-59.62,1395.925,-7.29,,,-0.15174,61.68,-55.85,51.68,5,4411800000.0,2728700000.0,2655800000.0,0.0,-671600000.0,-1521100000.0,-656100000.0,9496200000.0,11659100000.0,7686800000.0,6753600000.0,5249100000.0,807400000.0,1445500000.0,2968100000.0,3552400000.0,-83.18,-105.23,-22.11,267.32,1444.03,531.77,227.54,147.76,,,,True,False,False,False,False,0,2026-06-22
ACMESOLAR.NS,ACME SOLAR HOLDINGS LTD,Utilities,338.5,239079653376.0,41.432068,4.050933,10.41,393.194,8.17,2.41,6.0,0.199,43.97,97.9,81.28,5,20229590000.0,14051310000.0,13188540000.0,12943970000.0,4989150000.0,2521080000.0,6977980000.0,-31410000.0,198962940000.0,109757290000.0,85363480000.0,90135510000.0,50614820000.0,45105800000.0,25908690000.0,19005630000.0,9.86,5.59,26.93,-0.17,393.09,243.33,329.48,474.26,2.5,1.05,-163.26,True,False,False,False,False,0,2026-06-22
ACSTECH.NS,ACS Technologies Limited,,38.4,,,1.68458,7.29,34.749,,,,0.03012,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,0,2026-06-22
ACUTAAS.NS,Acutaas Chemicals Limited,Basic Materials,3252.0,266244882432.0,92.75527,16.10499,23.52,2.081,35.06,1.08,5.0,0.26599002,40.25,271.06,-94.03,4,9999668000.0,7130117000.0,6130573000.0,5201350000.0,1587136000.0,427730000.0,832897000.0,719461000.0,129387000.0,2166466000.0,36003000.0,8441000.0,13096287000.0,6739974000.0,5939592000.0,5222739000.0,12.12,6.35,14.02,13.78,0.99,32.14,0.61,0.16,0.75,2.52,-29.45,True,False,False,True,True,2,2026-06-22
ADANIENSOL.NS,Adani Energy Solutions Limited,Utilities,1510.6,1814657630208.0,81.47788,7.1365805,9.66,194.5,18.54,1.23,,0.08274,15.39,115.34,23.17,5,272026300000.0,235749500000.0,163550100000.0,130650700000.0,22825400000.0,10599700000.0,11372800000.0,12563300000.0,491764300000.0,399259900000.0,370696500000.0,342700300000.0,254275400000.0,220682000000.0,126415500000.0,117491700000.0,8.98,4.8,9.0,10.69,193.4,180.92,293.24,291.68,4.82,2.08,-213.53,True,False,False,False,False,0,2026-06-22
ADANIENT.NS,Adani Enterprises Limited,Energy,3030.0,4157122281472.0,41.207672,4.840016,13.66,119.56,73.53,2.43,4.0,0.09295999,2.62,31.56,16.56,4,1002670200000.0,977110800000.0,963161500000.0,1273896500000.0,93394700000.0,70990000000.0,32407800000.0,24639800000.0,1066217900000.0,914726000000.0,653101500000.0,530126000000.0,809259500000.0,503139700000.0,390760900000.0,330510100000.0,11.54,14.11,8.29,7.46,131.75,181.8,167.14,160.4,0.25,1.81,9.65,False,False,False,False,False,0,2026-06-22
ADANIGREEN.NS,Adani Green Energy Limited,Utilities,1506.0,2480647438336.0,156.54886,12.859704,7.58,346.548,9.62,0.64,,0.12715,11.58,14.4,27.68,5,123260000000.0,110470000000.0,92200000000.0,77750000000.0,16520000000.0,14440000000.0,11000000000.0,9740000000.0,1014400000000.0,794470000000.0,648580000000.0,542240000000.0,199650000000.0,121370000000.0,106420000000.0,73040000000.0,8.27,11.9,10.34,13.34,508.09,654.59,609.45,742.39,6.13,1.3,-352.66,True,False,False,False,False,0,2026-06-22
ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited,Industrials,1836.8,4231911964672.0,31.570988,4.410137,15.59,64.051,58.18,3.17,41.0,0.33060002,27.11,15.45,23.26,5,387357700000.0,304753300000.0,267105600000.0,208519100000.0,128062100000.0,110923100000.0,81106400000.0,53088500000.0,632361600000.0,513048200000.0,491666600000.0,524428400000.0,961253000000.0,624353900000.0,529447700000.0,455559200000.0,13.32,17.77,15.32,11.65,65.79,82.17,92.86,115.12,1.59,1.33,-36.27,True,False,False,False,False,0,2026-06-22
ADANIPOWER.NS,Adani Power Limited,Utilities,231.7,4468263878656.0,34.94721,6.8808837,20.91,82.332,6.63,2.86,,0.23662001,-3.53,-0.81,38.53,5,541521600000.0,561318200000.0,500510700000.0,380230300000.0,128343000000.0,129387700000.0,208287900000.0,107266400000.0,545187700000.0,393562900000.0,344310700000.0,421805800000.0,649368800000.0,563470900000.0,431450300000.0,298756600000.0,19.76,22.96,48.28,35.9,83.96,69.85,79.8,141.19,1.6,0.76,-22.64,True,False,False,False,False,0,2026-06-22
ADFFOODS.NS,ADF Foods Limited,Consumer Defensive,307.15,33744601088.0,37.503056,5.8966384,16.89,9.628,8.19,2.67,39.0,0.13161999,15.88,29.84,-7.03,5,6832317000.0,5895815000.0,5005802000.0,4443016000.0,899241000.0,692557000.0,752860000.0,560989000.0,550676000.0,592336000.0,558602000.0,552461000.0,5719284000.0,4926606000.0,4411419000.0,4192462000.0,15.72,14.06,17.07,13.38,9.63,12.02,12.66,13.18,0.64,1.24,-21.8,True,False,False,True,True,2,2026-06-22
ADOR.NS,Ador Welding Limited,Industrials,1222.0,21266241536.0,25.961334,3.8359396,,0.4,47.07,3.85,224.0,0.05824,1.54,36.52,22.41,5,11400100000.0,11226800000.0,10678500000.0,7711500000.0,819800000.0,600500000.0,864600000.0,592900000.0,29500000.0,24100000.0,446900000.0,172800000.0,5544500000.0,5070900000.0,4730100000.0,3235300000.0,14.79,11.84,18.28,18.33,0.53,0.48,9.45,5.34,1.41,1.12,-37.22,True,False,False,False,True,1,2026-06-22
ADROITINFO.NS,Adroit Infotech Limited,Technology,9.13,522860800.0,17.557693,0.6623141,4.33,34.111,0.52,5.7,,0.06779,53.44,379.25,63.08,5,486582000.0,317122000.0,248560000.0,224473000.0,32987000.0,6883000.0,29956000.0,37833000.0,264545000.0,162217000.0,34500000.0,34563000.0,775546000.0,746763000.0,353459000.0,198502000.0,4.25,0.92,8.48,19.06,34.11,21.72,9.76,17.41,3.72,1.79,4.08,True,False,False,False,True,1,2026-06-22
ADSL.NS,Allied Digital Services Limited,Technology,124.0,7014497280.0,19.84,1.145137,5.39,20.27,6.25,5.04,242.0,0.02977,19.93,10.62,43.37,5,9679100000.0,8070700000.0,6867400000.0,6600700000.0,355200000.0,321100000.0,414300000.0,69200000.0,1360600000.0,949000000.0,748000000.0,549700000.0,6136100000.0,6017600000.0,5786100000.0,5359500000.0,5.79,5.34,7.16,1.29,22.17,15.77,12.93,10.26,2.87,0.97,-2.14,True,False,False,False,True,1,2026-06-22
ADVAIT.NS,Advait Energy Transitions Limited,Industrials,2402.0,26270138368.0,50.611042,9.4481,22.07,44.021,47.46,1.98,,0.07239,79.68,67.28,32.39,5,7145244000.0,3976629000.0,2071928000.0,1021598000.0,517231000.0,309209000.0,218781000.0,84396000.0,952515000.0,719477000.0,591685000.0,151830000.0,2781225000.0,2023831000.0,734370000.0,458435000.0,18.6,15.28,29.79,18.41,34.25,35.55,80.57,33.12,-0.19,1.96,-55.14,False,False,False,True,True,2,2026-06-22
ADVANCE.NS,ADVANCE AGROLIFE LIMITED,Basic Materials,103.0,6621429248.0,15.846154,2.3615727,17.18,31.588,6.5,6.31,,0.055320002,26.98,37.62,21.68,5,6377750000.0,5022600000.0,4553370000.0,3970620000.0,352840000.0,256380000.0,247320000.0,148680000.0,978960000.0,804520000.0,454550000.0,252890000.0,3099140000.0,1008730000.0,752640000.0,506000000.0,11.39,25.42,32.86,29.38,31.59,79.76,60.39,49.98,-1.98,1.4,-49.65,False,False,True,True,True,3,2026-06-22
ADVANIHOTR.NS,Advani Hotels & Resorts (India) Limited,Consumer Cyclical,52.98,4897391616.0,20.534883,0.94832367,8.0,0.558,2.58,4.87,512.0,0.22364001,-0.65,-9.73,342.46,5,1067065000.0,1074075000.0,968412000.0,917230000.0,238634000.0,264355000.0,249575000.0,286048000.0,28760000.0,6500000.0,19757000.0,20906000.0,5151640000.0,814202000.0,718873000.0,627264000.0,4.63,32.47,34.72,45.6,0.56,0.8,2.75,3.33,0.98,0.93,-21.89,True,False,False,False,False,0,2026-06-22
ADVENTHTL.NS,Advent Hotels International Limited,Consumer Cyclical,138.0,7444118528.0,11.7848,0.82310414,6.51,78.145,11.71,8.49,,0.16302,5.74,181.55,142328.2,3,3875987000.0,3665742000.0,0.0,,631855000.0,224424000.0,-54000.0,,7990222000.0,5610000.0,1301000.0,,9043953000.0,-651000.0,-553000.0,,6.99,,,,88.35,,,,2.57,2.82,-59.89,True,True,False,False,False,1,2026-06-22
ADVENZYMES.NS,Advanced Enzyme Technologies Limited,Basic Materials,374.0,41879080960.0,24.833996,2.5650523,11.02,1.902,15.06,4.03,139.0,0.22624001,17.09,28.68,-18.66,5,7457570000.0,6369100000.0,6234770000.0,5403820000.0,1687190000.0,1311150000.0,1333050000.0,1056390000.0,320090000.0,393500000.0,473080000.0,334990000.0,16319570000.0,14208630000.0,13241280000.0,12350690000.0,10.34,9.23,10.07,8.55,1.96,2.77,3.57,2.71,0.93,1.28,-12.0,True,False,False,False,True,1,2026-06-22
AEGISLOG.NS,AEGIS LOGISTICS LIMITED,Energy,1007.0,353457012736.0,39.335938,5.9463706,15.26,47.243,25.6,2.54,79.0,0.10778,23.2,35.39,-9.9,5,83332100000.0,67637900000.0,70393191000.0,86221515000.0,8981500000.0,6633700000.0,5691992000.0,4629540000.0,41499400000.0,46060387000.0,26654346000.0,19238966000.0,60550200000.0,46308211000.0,38943514000.0,35323401000.0,14.83,14.33,14.62,13.11,68.54,99.46,68.44,54.47,2.26,1.46,-39.46,True,False,False,True,True,2,2026-06-22
AEGISVOPAK.NS,AEGIS VOPAK TERMINALS LTD,Energy,237.88,263569031168.0,83.17483,6.138364,10.79,84.438,2.86,1.2,,0.33633998,16.96,54.9,13.99,5,9230782000.0,7892121000.0,5617610000.0,3533320000.0,3104693000.0,2004367000.0,865440000.0,-750000.0,37309269000.0,32729460000.0,23738470000.0,981580000.0,42905705000.0,9971650000.0,9530910000.0,18890000.0,7.24,20.1,9.08,-3.97,86.96,328.23,249.07,5196.29,2.26,2.16,-54.19,True,False,False,False,False,0,2026-06-22
AEPL.NS,Artemis Electricals and Projects Limited,Industrials,16.44,4127046656.0,46.97143,4.4264946,9.64,1.803,0.35,2.13,,0.108109996,11.35,15.21,-30.96,5,805602000.0,723477000.0,413592000.0,582176000.0,87093000.0,75598000.0,38996000.0,62764000.0,17065000.0,24718000.0,122360000.0,279074000.0,946511000.0,859594000.0,784987000.0,756169000.0,9.2,8.79,4.97,8.3,1.8,2.88,15.59,36.91,1.72,1.52,-29.07,True,False,False,False,True,1,2026-06-22
AEQUS.NS,AEQUS LIMITED,Industrials,221.7,145181163520.0,,9.002315,-10.29,47.183,-1.87,,,-0.0874,33.08,10.65,-10.71,4,12304360000.0,9246060000.0,9411920000.0,7914720000.0,-1132500000.0,-1023460000.0,-108380000.0,-988260000.0,7009310000.0,7850470000.0,6989310000.0,7359250000.0,14864850000.0,7169190000.0,8165610000.0,2786080000.0,-7.62,-14.28,-1.33,-35.47,47.15,109.5,85.59,264.14,,,,True,False,False,False,True,1,2026-06-22
AEROENTER.NS,Aeroflex Enterprises Limited,Basic Materials,134.55,15215587328.0,23.688381,1.8444899,9.56,4.218,5.68,4.22,22.0,0.08845,20.62,20.9,30.66,5,6978306000.0,5785377000.0,5006228000.0,4648117000.0,642245000.0,531200000.0,2579161000.0,428016000.0,405902000.0,310665000.0,630626000.0,1048942000.0,8267780000.0,7007219000.0,6483206000.0,2613604000.0,7.77,7.58,39.78,16.38,4.91,4.43,9.73,40.13,0.28,0.41,-37.93,False,False,False,False,True,1,2026-06-22
AEROFLEX.NS,Aeroflex Industries Limited,Industrials,506.0,66959368192.0,118.779335,14.669643,14.06,1.988,4.26,0.84,6.0,0.12564999,17.46,5.75,478.83,5,4419351000.0,3762279000.0,3115912000.0,2627197000.0,555270000.0,525076000.0,417340000.0,301521000.0,33775000.0,5835000.0,1211000.0,450060000.0,4472735000.0,3424162000.0,2931498000.0,1140931000.0,12.41,15.33,14.24,26.43,0.76,0.17,0.04,39.45,1.19,1.18,-32.66,True,False,False,False,True,1,2026-06-22
AERONEU.NS,Aeroflex Neu Limited,Consumer Cyclical,94.58,2439785728.0,165.92982,2.347714,1.82,22.955,0.57,0.6,,0.013049999,-0.05,733.68,-14.67,5,1291650000.0,1292353000.0,1091886000.0,953992000.0,16857000.0,2022000.0,7969000.0,34152000.0,241471000.0,282973000.0,305919000.0,250479000.0,1051946000.0,841400000.0,839915000.0,846348000.0,1.6,0.24,0.95,4.04,22.95,33.63,36.42,29.6,1.71,3.37,66.6,False,False,False,False,True,1,2026-06-22
AETHER.NS,Aether Industries Limited,Basic Materials,1169.0,155140997120.0,70.84849,6.3155394,9.38,18.646,16.5,1.41,,0.18917,38.02,38.53,129.12,5,11601410000.0,8405480000.0,5981730000.0,6510740000.0,2194630000.0,1584180000.0,824900000.0,1304150000.0,4579370000.0,1998700000.0,1830820000.0,157150000.0,24558880000.0,22258850000.0,20633200000.0,12446060000.0,8.94,7.12,4.0,10.48,18.65,8.98,8.87,1.26,0.65,1.82,-35.43,True,False,False,False,True,1,2026-06-22
